Code INSEE région,Région,Nature,Date,Heure,Date - Heure,Consommation (MW),Thermique (MW),Nucléaire (MW),Eolien (MW),Solaire (MW),Hydraulique (MW),Pompage (MW),Bioénergies (MW),Ech. physiques (MW),Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Column 30
32,Hauts-de-France,Données définitives,2024-01-01,23:30,2024-01-01T22:30:00+00:00,5287.0,302.0,4262.0,5378,0.0,2.0,0.0,135.0,-4790.0,0.0,0.0,5378.0,0.0,5.71,12.55,80.61,78.06,101.72,88.42,0.0,0.0,0.04,50.0,2.55,66.5,
11,Île-de-France,Données définitives,2024-01-01,23:30,2024-01-01T22:30:00+00:00,8139.0,251.0,0.0,137,0.0,1.0,0.0,128.0,7622.0,0.0,0.0,137.0,0.0,3.08,11.65,0.0,,1.68,94.48,0.0,0.0,0.01,5.26,1.57,39.63,
32,Hauts-de-France,Données définitives,2024-01-02,00:00,2024-01-01T23:00:00+00:00,5381.0,360.0,4242.0,5385,0.0,2.0,0.0,135.0,-4742.0,0.0,0.0,5385.0,0.0,6.69,14.96,78.83,77.69,100.07,88.54,0.0,0.0,0.04,50.0,2.51,66.5,
11,Île-de-France,Données définitives,2024-01-02,00:00,2024-01-01T23:00:00+00:00,7932.0,296.0,0.0,137,0.0,1.0,0.0,132.0,7367.0,0.0,0.0,137.0,0.0,3.73,13.74,0.0,,1.73,94.48,0.0,0.0,0.01,5.26,1.66,40.87,
32,Hauts-de-France,Données définitives,2024-01-02,00:30,2024-01-01T23:30:00+00:00,5408.0,355.0,4193.0,5390,0.0,2.0,0.0,136.0,-4670.0,0.0,0.0,5390.0,0.0,6.56,14.75,77.53,76.79,99.67,88.62,0.0,0.0,0.04,50.0,2.51,67.0,
11,Île-de-France,Données définitives,2024-01-02,00:30,2024-01-01T23:30:00+00:00,7756.0,317.0,0.0,138,0.0,1.0,0.0,132.0,7175.0,0.0,0.0,138.0,0.0,4.09,14.71,0.0,,1.78,95.17,0.0,0.0,0.01,5.26,1.7,40.87,
11,Île-de-France,Données définitives,2024-01-02,01:00,2024-01-02T00:00:00+00:00,7349.0,318.0,0.0,136,0.0,1.0,0.0,131.0,6768.0,0.0,0.0,136.0,0.0,4.33,14.76,0.0,,1.85,93.79,0.0,0.0,0.01,5.26,1.78,40.56,
32,Hauts-de-France,Données définitives,2024-01-02,01:00,2024-01-02T00:00:00+00:00,5202.0,368.0,3860.0,5400,0.0,2.0,0.0,136.0,-4563.0,0.0,0.0,5400.0,0.0,7.07,15.29,74.2,70.7,103.81,88.79,0.0,0.0,0.04,50.0,2.61,67.0,
11,Île-de-France,Données définitives,2024-01-02,01:30,2024-01-02T00:30:00+00:00,7011.0,318.0,0.0,136,0.0,1.0,0.0,129.0,6425.0,0.0,0.0,136.0,0.0,4.54,14.76,0.0,,1.94,93.79,0.0,0.0,0.01,5.26,1.84,39.94,
32,Hauts-de-France,Données définitives,2024-01-02,01:30,2024-01-02T00:30:00+00:00,5170.0,336.0,3767.0,5444,0.0,2.0,0.0,135.0,-4518.0,0.0,0.0,5444.0,0.0,6.5,13.96,72.86,68.99,105.3,89.51,0.0,0.0,0.04,50.0,2.61,66.5,
32,Hauts-de-France,Données définitives,2024-01-02,02:00,2024-01-02T01:00:00+00:00,5037.0,312.0,3747.0,5485,0.0,2.0,0.0,135.0,-4643.0,0.0,0.0,5485.0,0.0,6.19,12.96,74.39,68.63,108.89,90.18,0.0,0.0,0.04,50.0,2.68,66.5,
11,Île-de-France,Données définitives,2024-01-02,02:00,2024-01-02T01:00:00+00:00,6769.0,315.0,0.0,138,0.0,1.0,0.0,119.0,6197.0,0.0,0.0,138.0,0.0,4.65,14.62,0.0,,2.04,95.17,0.0,0.0,0.01,5.26,1.76,36.84,
11,Île-de-France,Données définitives,2024-01-02,02:30,2024-01-02T01:30:00+00:00,6682.0,315.0,0.0,140,0.0,1.0,0.0,121.0,6105.0,0.0,0.0,140.0,0.0,4.71,14.62,0.0,,2.1,96.55,0.0,0.0,0.01,5.26,1.81,37.46,
32,Hauts-de-France,Données définitives,2024-01-02,02:30,2024-01-02T01:30:00+00:00,4999.0,326.0,3744.0,5469,0.0,2.0,0.0,135.0,-4676.0,0.0,0.0,5469.0,0.0,6.52,13.54,74.89,68.57,109.4,89.92,0.0,0.0,0.04,50.0,2.7,66.5,
32,Hauts-de-France,Données définitives,2024-01-02,03:00,2024-01-02T02:00:00+00:00,4963.0,359.0,3733.0,5478,0.0,2.0,0.0,137.0,-4744.0,0.0,0.0,5478.0,0.0,7.23,14.91,75.22,68.37,110.38,90.07,0.0,0.0,0.04,50.0,2.76,67.49,
11,Île-de-France,Données définitives,2024-01-02,03:00,2024-01-02T02:00:00+00:00,6503.0,315.0,0.0,140,0.0,1.0,0.0,133.0,5917.0,0.0,0.0,140.0,0.0,4.84,14.62,0.0,,2.15,96.55,0.0,0.0,0.02,5.26,2.05,41.18,
32,Hauts-de-France,Données définitives,2024-01-02,03:30,2024-01-02T02:30:00+00:00,4712.0,341.0,3755.0,5466,0.0,2.0,0.0,141.0,-4993.0,0.0,0.0,5466.0,0.0,7.24,14.17,79.69,68.77,116.0,89.87,0.0,0.0,0.04,50.0,2.99,69.46,
11,Île-de-France,Données définitives,2024-01-02,03:30,2024-01-02T02:30:00+00:00,6386.0,315.0,0.0,140,0.0,1.0,0.0,133.0,5799.0,0.0,0.0,140.0,0.0,4.93,14.62,0.0,,2.19,96.55,0.0,0.0,0.02,5.26,2.08,41.18,
32,Hauts-de-France,Données définitives,2024-01-02,04:00,2024-01-02T03:00:00+00:00,4638.0,363.0,3761.0,5461,0.0,2.0,0.0,142.0,-5089.0,0.0,0.0,5461.0,0.0,7.83,15.08,81.09,68.88,117.74,89.79,0.0,0.0,0.04,50.0,3.06,69.95,
11,Île-de-France,Données définitives,2024-01-02,04:00,2024-01-02T03:00:00+00:00,6329.0,315.0,0.0,139,0.0,1.0,0.0,136.0,5739.0,0.0,0.0,139.0,0.0,4.98,14.62,0.0,,2.2,95.86,0.0,0.0,0.02,5.26,2.15,42.11,
32,Hauts-de-France,Données définitives,2024-01-02,04:30,2024-01-02T03:30:00+00:00,4566.0,337.0,3789.0,5442,0.0,2.0,0.0,137.0,-5143.0,0.0,0.0,5442.0,0.0,7.38,14.0,82.98,69.4,119.19,89.48,0.0,0.0,0.04,50.0,3.0,67.49,
11,Île-de-France,Données définitives,2024-01-02,04:30,2024-01-02T03:30:00+00:00,6325.0,315.0,0.0,140,0.0,1.0,0.0,136.0,5732.0,0.0,0.0,140.0,0.0,4.98,14.62,0.0,,2.21,96.55,0.0,0.0,0.02,5.26,2.15,42.11,
11,Île-de-France,Données définitives,2024-01-02,05:00,2024-01-02T04:00:00+00:00,6383.0,315.0,0.0,140,0.0,1.0,0.0,137.0,5790.0,0.0,0.0,140.0,0.0,4.93,14.62,0.0,,2.19,96.55,0.0,0.0,0.02,5.26,2.15,42.41,
32,Hauts-de-France,Données définitives,2024-01-02,05:00,2024-01-02T04:00:00+00:00,4540.0,382.0,3793.0,5420,0.0,2.0,0.0,137.0,-5194.0,0.0,0.0,5420.0,0.0,8.41,15.87,83.55,69.47,119.38,89.12,0.0,0.0,0.04,50.0,3.02,67.49,
32,Hauts-de-France,Données définitives,2024-01-02,05:30,2024-01-02T04:30:00+00:00,4654.0,365.0,3800.0,5350,0.0,2.0,0.0,138.0,-5003.0,0.0,0.0,5350.0,0.0,7.84,15.16,81.65,69.6,114.95,87.96,0.0,0.0,0.04,50.0,2.97,67.98,
11,Île-de-France,Données définitives,2024-01-02,05:30,2024-01-02T04:30:00+00:00,6598.0,315.0,0.0,139,0.0,1.0,0.0,136.0,6005.0,0.0,0.0,139.0,0.0,4.77,14.62,0.0,,2.11,95.86,0.0,0.0,0.02,5.26,2.06,42.11,
11,Île-de-France,Données définitives,2024-01-02,06:00,2024-01-02T05:00:00+00:00,6777.0,315.0,0.0,136,0.0,1.0,0.0,137.0,6191.0,0.0,0.0,136.0,0.0,4.65,14.62,0.0,,2.01,93.79,0.0,0.0,0.01,5.26,2.02,42.41,
32,Hauts-de-France,Données définitives,2024-01-02,06:00,2024-01-02T05:00:00+00:00,4839.0,365.0,3790.0,5232,0.0,2.0,0.0,131.0,-4676.0,0.0,0.0,5232.0,0.0,7.54,15.16,78.32,69.41,108.12,86.02,0.0,0.0,0.04,50.0,2.71,64.53,
11,Île-de-France,Données définitives,2024-01-02,06:30,2024-01-02T05:30:00+00:00,7180.0,315.0,0.0,136,0.0,1.0,0.0,134.0,6598.0,0.0,0.0,136.0,0.0,4.39,14.62,0.0,,1.89,93.79,0.0,0.0,0.01,5.26,1.87,41.49,
32,Hauts-de-France,Données définitives,2024-01-02,06:30,2024-01-02T05:30:00+00:00,4950.0,368.0,4085.0,5191,0.0,2.0,0.0,127.0,-4819.0,0.0,0.0,5191.0,0.0,7.43,15.29,82.53,74.82,104.87,85.35,0.0,0.0,0.04,50.0,2.57,62.56,
32,Hauts-de-France,Données définitives,2024-01-02,07:00,2024-01-02T06:00:00+00:00,5186.0,379.0,4300.0,5058,0.0,2.0,0.0,126.0,-4683.0,0.0,0.0,5058.0,0.0,7.31,15.75,82.92,78.75,97.53,83.16,0.0,0.0,0.04,50.0,2.43,62.07,
11,Île-de-France,Données définitives,2024-01-02,07:00,2024-01-02T06:00:00+00:00,7481.0,314.0,0.0,136,0.0,1.0,0.0,135.0,6890.0,0.0,0.0,136.0,0.0,4.2,14.57,0.0,,1.82,93.79,0.0,0.0,0.01,5.26,1.8,41.8,
32,Hauts-de-France,Données définitives,2024-01-02,07:30,2024-01-02T06:30:00+00:00,5313.0,380.0,4355.0,5028,0.0,2.0,0.0,127.0,-4575.0,0.0,0.0,5028.0,0.0,7.15,15.79,81.97,79.76,94.64,82.67,0.0,0.0,0.04,50.0,2.39,62.56,
11,Île-de-France,Données définitives,2024-01-02,07:30,2024-01-02T06:30:00+00:00,7871.0,315.0,0.0,138,0.0,1.0,0.0,132.0,7289.0,0.0,0.0,138.0,0.0,4.0,14.62,0.0,,1.75,95.17,0.0,0.0,0.01,5.26,1.68,40.87,
11,Île-de-France,Données définitives,2024-01-02,08:00,2024-01-02T07:00:00+00:00,8257.0,320.0,0.0,137,0.0,1.0,0.0,130.0,7663.0,0.0,0.0,137.0,0.0,3.88,14.85,0.0,,1.66,94.48,0.0,0.0,0.01,5.26,1.57,40.25,
32,Hauts-de-France,Données définitives,2024-01-02,08:00,2024-01-02T07:00:00+00:00,5494.0,398.0,4354.0,4900,0.0,2.0,0.0,127.0,-4290.0,0.0,0.0,4900.0,0.0,7.24,16.54,79.25,79.74,89.19,80.57,0.0,0.0,0.04,50.0,2.31,62.56,
11,Île-de-France,Données définitives,2024-01-02,08:30,2024-01-02T07:30:00+00:00,8466.0,330.0,0.0,138,0.0,1.0,0.0,133.0,7864.0,0.0,0.0,138.0,0.0,3.9,15.31,0.0,,1.63,95.17,0.0,0.0,0.01,5.26,1.57,41.18,
32,Hauts-de-France,Données définitives,2024-01-02,08:30,2024-01-02T07:30:00+00:00,5621.0,383.0,4354.0,4815,0.0,2.0,0.0,127.0,-4059.0,0.0,0.0,4815.0,0.0,6.81,15.91,77.46,79.74,85.66,79.17,0.0,0.0,0.04,50.0,2.26,62.56,
32,Hauts-de-France,Données définitives,2024-01-02,09:00,2024-01-02T08:00:00+00:00,5584.0,397.0,4354.0,4782,0.0,2.0,0.0,129.0,-4078.0,0.0,0.0,4782.0,0.0,7.11,16.49,77.97,79.74,85.64,78.63,0.0,0.0,0.04,50.0,2.31,63.55,
11,Île-de-France,Données définitives,2024-01-02,09:00,2024-01-02T08:00:00+00:00,8697.0,334.0,0.0,138,0.0,1.0,0.0,135.0,8089.0,0.0,0.0,138.0,0.0,3.84,15.5,0.0,,1.59,95.17,0.0,0.0,0.01,5.26,1.55,41.8,
11,Île-de-France,Données définitives,2024-01-02,09:30,2024-01-02T08:30:00+00:00,8858.0,334.0,0.0,132,0.0,1.0,0.0,137.0,8254.0,0.0,0.0,132.0,0.0,3.77,15.5,0.0,,1.49,91.03,0.0,0.0,0.01,5.26,1.55,42.41,
32,Hauts-de-France,Données définitives,2024-01-02,09:30,2024-01-02T08:30:00+00:00,5669.0,393.0,4352.0,4862,0.0,2.0,0.0,128.0,-4067.0,0.0,0.0,4862.0,0.0,6.93,16.33,76.77,79.71,85.76,79.94,0.0,0.0,0.04,50.0,2.26,63.05,
32,Hauts-de-France,Données définitives,2024-01-02,10:00,2024-01-02T09:00:00+00:00,5714.0,417.0,4350.0,5033,2.0,2.0,0.0,130.0,-4218.0,0.0,0.0,5033.0,0.0,7.3,17.32,76.13,79.67,88.08,82.75,0.04,0.36,0.04,50.0,2.28,64.04,
11,Île-de-France,Données définitives,2024-01-02,10:00,2024-01-02T09:00:00+00:00,9022.0,333.0,0.0,129,1.0,1.0,0.0,133.0,8424.0,0.0,0.0,129.0,0.0,3.69,15.45,0.0,,1.43,88.97,0.01,0.31,0.01,5.26,1.47,41.18,
32,Hauts-de-France,Données définitives,2024-01-02,10:30,2024-01-02T09:30:00+00:00,5858.0,384.0,4349.0,5206,4.0,2.0,0.0,135.0,-4219.0,0.0,0.0,5206.0,0.0,6.56,15.95,74.24,79.65,88.87,85.6,0.07,0.72,0.03,50.0,2.3,66.5,
11,Île-de-France,Données définitives,2024-01-02,10:30,2024-01-02T09:30:00+00:00,9133.0,328.0,0.0,129,3.0,2.0,0.0,135.0,8539.0,0.0,0.0,129.0,0.0,3.59,15.22,0.0,,1.41,88.97,0.03,0.93,0.02,10.53,1.48,41.8,
11,Île-de-France,Données définitives,2024-01-02,11:00,2024-01-02T10:00:00+00:00,9229.0,326.0,0.0,124,6.0,2.0,0.0,134.0,8639.0,0.0,0.0,124.0,0.0,3.53,15.13,0.0,,1.34,85.52,0.07,1.86,0.02,10.53,1.45,41.49,
32,Hauts-de-France,Données définitives,2024-01-02,11:00,2024-01-02T10:00:00+00:00,5916.0,371.0,4349.0,5338,6.0,2.0,0.0,136.0,-4285.0,0.0,0.0,5338.0,0.0,6.27,15.41,73.51,79.65,90.23,87.77,0.1,1.08,0.03,50.0,2.3,67.0,
32,Hauts-de-France,Données définitives,2024-01-02,11:30,2024-01-02T10:30:00+00:00,6108.0,357.0,4349.0,5393,10.0,2.0,0.0,135.0,-4137.0,0.0,0.0,5393.0,0.0,5.84,14.83,71.2,79.65,88.29,88.67,0.16,1.81,0.03,50.0,2.21,66.5,
11,Île-de-France,Données définitives,2024-01-02,11:30,2024-01-02T10:30:00+00:00,9350.0,330.0,0.0,125,6.0,2.0,0.0,135.0,8752.0,0.0,0.0,125.0,0.0,3.53,15.31,0.0,,1.34,86.21,0.06,1.86,0.02,10.53,1.44,41.8,
11,Île-de-France,Données définitives,2024-01-02,12:00,2024-01-02T11:00:00+00:00,9440.0,326.0,0.0,133,5.0,2.0,0.0,140.0,8834.0,0.0,0.0,133.0,0.0,3.45,15.13,0.0,,1.41,91.72,0.05,1.55,0.02,10.53,1.48,43.34,
32,Hauts-de-France,Données définitives,2024-01-02,12:00,2024-01-02T11:00:00+00:00,6139.0,401.0,4349.0,5440,9.0,2.0,0.0,134.0,-4197.0,0.0,0.0,5440.0,0.0,6.53,16.66,70.84,79.65,88.61,89.44,0.15,1.62,0.03,50.0,2.18,66.01,
11,Île-de-France,Données définitives,2024-01-02,12:30,2024-01-02T11:30:00+00:00,9647.0,324.0,0.0,136,5.0,2.0,0.0,137.0,9044.0,0.0,0.0,136.0,0.0,3.36,15.03,0.0,,1.41,93.79,0.05,1.55,0.02,10.53,1.42,42.41,
32,Hauts-de-France,Données définitives,2024-01-02,12:30,2024-01-02T11:30:00+00:00,6063.0,389.0,4351.0,5427,14.0,2.0,0.0,132.0,-4250.0,0.0,0.0,5427.0,0.0,6.42,16.16,71.76,79.69,89.51,89.23,0.23,2.53,0.03,50.0,2.18,65.02,
32,Hauts-de-France,Données définitives,2024-01-02,13:00,2024-01-02T12:00:00+00:00,6232.0,425.0,4351.0,5425,21.0,2.0,0.0,135.0,-4127.0,0.0,0.0,5425.0,0.0,6.82,17.66,69.82,79.69,87.05,89.2,0.34,3.79,0.03,50.0,2.17,66.5,
11,Île-de-France,Données définitives,2024-01-02,13:00,2024-01-02T12:00:00+00:00,9707.0,324.0,0.0,135,6.0,2.0,0.0,138.0,9103.0,0.0,0.0,135.0,0.0,3.34,15.03,0.0,,1.39,93.1,0.06,1.86,0.02,10.53,1.42,42.72,
32,Hauts-de-France,Données définitives,2024-01-02,13:30,2024-01-02T12:30:00+00:00,6088.0,355.0,4353.0,5435,22.0,2.0,0.0,136.0,-4216.0,0.0,0.0,5435.0,0.0,5.83,14.75,71.5,79.73,89.27,89.36,0.36,3.97,0.03,50.0,2.23,67.0,
11,Île-de-France,Données définitives,2024-01-02,13:30,2024-01-02T12:30:00+00:00,9563.0,325.0,0.0,132,8.0,2.0,0.0,137.0,8955.0,0.0,0.0,132.0,0.0,3.4,15.08,0.0,,1.38,91.03,0.08,2.48,0.02,10.53,1.43,42.41,
11,Île-de-France,Données définitives,2024-01-02,14:00,2024-01-02T13:00:00+00:00,9502.0,325.0,0.0,129,8.0,2.0,0.0,137.0,8902.0,0.0,0.0,129.0,0.0,3.42,15.08,0.0,,1.36,88.97,0.08,2.48,0.02,10.53,1.44,42.41,
32,Hauts-de-France,Données définitives,2024-01-02,14:00,2024-01-02T13:00:00+00:00,6003.0,405.0,4354.0,5465,19.0,2.0,0.0,134.0,-4375.0,0.0,0.0,5465.0,0.0,6.75,16.83,72.53,79.74,91.04,89.86,0.32,3.43,0.03,50.0,2.23,66.01,
11,Île-de-France,Données définitives,2024-01-02,14:30,2024-01-02T13:30:00+00:00,9516.0,324.0,0.0,117,5.0,2.0,0.0,135.0,8932.0,0.0,0.0,117.0,0.0,3.4,15.03,0.0,,1.23,80.69,0.05,1.55,0.02,10.53,1.42,41.8,
32,Hauts-de-France,Données définitives,2024-01-02,14:30,2024-01-02T13:30:00+00:00,6092.0,392.0,4356.0,5436,13.0,2.0,0.0,134.0,-4242.0,0.0,0.0,5436.0,0.0,6.43,16.29,71.5,79.78,89.23,89.38,0.21,2.35,0.03,50.0,2.2,66.01,
32,Hauts-de-France,Données définitives,2024-01-02,15:00,2024-01-02T14:00:00+00:00,6030.0,351.0,4357.0,5440,9.0,2.0,0.0,137.0,-4263.0,0.0,0.0,5440.0,0.0,5.82,14.58,72.26,79.8,90.22,89.44,0.15,1.62,0.03,50.0,2.27,67.49,
11,Île-de-France,Données définitives,2024-01-02,15:00,2024-01-02T14:00:00+00:00,9349.0,325.0,0.0,118,5.0,3.0,0.0,137.0,8762.0,0.0,0.0,118.0,0.0,3.48,15.08,0.0,,1.26,81.38,0.05,1.55,0.03,15.79,1.47,42.41,
11,Île-de-France,Données définitives,2024-01-02,15:30,2024-01-02T14:30:00+00:00,9275.0,327.0,0.0,117,7.0,3.0,0.0,139.0,8681.0,0.0,0.0,117.0,0.0,3.53,15.17,0.0,,1.26,80.69,0.08,2.17,0.03,15.79,1.5,43.03,
32,Hauts-de-France,Données définitives,2024-01-02,15:30,2024-01-02T14:30:00+00:00,5912.0,347.0,4358.0,5486,7.0,2.0,0.0,137.0,-4428.0,0.0,0.0,5486.0,0.0,5.87,14.42,73.71,79.82,92.79,90.2,0.12,1.26,0.03,50.0,2.32,67.49,
11,Île-de-France,Données définitives,2024-01-02,16:00,2024-01-02T15:00:00+00:00,9196.0,327.0,0.0,111,4.0,3.0,0.0,141.0,8611.0,0.0,0.0,111.0,0.0,3.56,15.17,0.0,,1.21,76.55,0.04,1.24,0.03,15.79,1.53,43.65,
32,Hauts-de-France,Données définitives,2024-01-02,16:00,2024-01-02T15:00:00+00:00,5892.0,361.0,4358.0,5504,6.0,2.0,0.0,135.0,-4473.0,0.0,0.0,5504.0,0.0,6.13,15.0,73.96,79.82,93.41,90.5,0.1,1.08,0.03,50.0,2.29,66.5,
32,Hauts-de-France,Données définitives,2024-01-02,16:30,2024-01-02T15:30:00+00:00,5894.0,363.0,4358.0,5421,5.0,2.0,0.0,136.0,-4391.0,0.0,0.0,5421.0,0.0,6.16,15.08,73.94,79.82,91.97,89.13,0.08,0.9,0.03,50.0,2.31,67.0,
11,Île-de-France,Données définitives,2024-01-02,16:30,2024-01-02T15:30:00+00:00,9203.0,330.0,0.0,114,2.0,3.0,0.0,147.0,8608.0,0.0,0.0,114.0,0.0,3.59,15.31,0.0,,1.24,78.62,0.02,0.62,0.03,15.79,1.6,45.51,
11,Île-de-France,Données définitives,2024-01-02,17:00,2024-01-02T16:00:00+00:00,9237.0,336.0,0.0,115,1.0,3.0,0.0,147.0,8636.0,0.0,0.0,115.0,0.0,3.64,15.59,0.0,,1.24,79.31,0.01,0.31,0.03,15.79,1.59,45.51,
32,Hauts-de-France,Données définitives,2024-01-02,17:00,2024-01-02T16:00:00+00:00,5875.0,351.0,4357.0,5344,0.0,2.0,0.0,127.0,-4305.0,0.0,0.0,5344.0,0.0,5.97,14.58,74.16,79.8,90.96,87.87,0.0,0.0,0.03,50.0,2.16,62.56,
32,Hauts-de-France,Données définitives,2024-01-02,17:30,2024-01-02T16:30:00+00:00,6020.0,370.0,4358.0,5189,0.0,1.0,0.0,127.0,-4025.0,0.0,0.0,5189.0,0.0,6.15,15.37,72.39,79.82,86.2,85.32,0.0,0.0,0.02,25.0,2.11,62.56,
11,Île-de-France,Données définitives,2024-01-02,17:30,2024-01-02T16:30:00+00:00,9360.0,336.0,0.0,123,0.0,3.0,0.0,142.0,8757.0,0.0,0.0,123.0,0.0,3.59,15.59,0.0,,1.31,84.83,0.0,0.0,0.03,15.79,1.52,43.96,
32,Hauts-de-France,Données définitives,2024-01-02,18:00,2024-01-02T17:00:00+00:00,6069.0,347.0,4358.0,5253,0.0,1.0,0.0,126.0,-4015.0,0.0,0.0,5253.0,0.0,5.72,14.42,71.81,79.82,86.55,86.37,0.0,0.0,0.02,25.0,2.08,62.07,
11,Île-de-France,Données définitives,2024-01-02,18:00,2024-01-02T17:00:00+00:00,9515.0,335.0,0.0,138,0.0,3.0,0.0,145.0,8894.0,0.0,0.0,138.0,0.0,3.52,15.55,0.0,,1.45,95.17,0.0,0.0,0.03,15.79,1.52,44.89,
32,Hauts-de-France,Données définitives,2024-01-02,18:30,2024-01-02T17:30:00+00:00,6155.0,363.0,4357.0,5329,0.0,1.0,0.0,124.0,-4020.0,0.0,0.0,5329.0,0.0,5.9,15.08,70.79,79.8,86.58,87.62,0.0,0.0,0.02,25.0,2.01,61.08,
11,Île-de-France,Données définitives,2024-01-02,18:30,2024-01-02T17:30:00+00:00,9580.0,330.0,0.0,137,0.0,3.0,0.0,147.0,8963.0,0.0,0.0,137.0,0.0,3.44,15.31,0.0,,1.43,94.48,0.0,0.0,0.03,15.79,1.53,45.51,
11,Île-de-France,Données définitives,2024-01-02,19:00,2024-01-02T18:00:00+00:00,9674.0,325.0,0.0,137,0.0,3.0,0.0,147.0,9060.0,0.0,0.0,137.0,0.0,3.36,15.08,0.0,,1.42,94.48,0.0,0.0,0.03,15.79,1.52,45.51,
32,Hauts-de-France,Données définitives,2024-01-02,19:00,2024-01-02T18:00:00+00:00,6284.0,349.0,4358.0,5360,0.0,1.0,0.0,127.0,-3913.0,0.0,0.0,5360.0,0.0,5.55,14.5,69.35,79.82,85.3,88.13,0.0,0.0,0.02,25.0,2.02,62.56,
32,Hauts-de-France,Données définitives,2024-01-02,19:30,2024-01-02T18:30:00+00:00,6298.0,372.0,4357.0,5359,0.0,1.0,0.0,128.0,-3919.0,0.0,0.0,5359.0,0.0,5.91,15.45,69.18,79.8,85.09,88.11,0.0,0.0,0.02,25.0,2.03,63.05,
11,Île-de-France,Données définitives,2024-01-02,19:30,2024-01-02T18:30:00+00:00,9684.0,326.0,0.0,139,0.0,3.0,0.0,144.0,9073.0,0.0,0.0,139.0,0.0,3.37,15.13,0.0,,1.44,95.86,0.0,0.0,0.03,15.79,1.49,44.58,
32,Hauts-de-France,Données définitives,2024-01-02,20:00,2024-01-02T19:00:00+00:00,6210.0,347.0,4356.0,5368,0.0,1.0,0.0,128.0,-3992.0,0.0,0.0,5368.0,0.0,5.59,14.42,70.14,79.78,86.44,88.26,0.0,0.0,0.02,25.0,2.06,63.05,
11,Île-de-France,Données définitives,2024-01-02,20:00,2024-01-02T19:00:00+00:00,9565.0,328.0,0.0,140,0.0,3.0,0.0,144.0,8950.0,0.0,0.0,140.0,0.0,3.43,15.22,0.0,,1.46,96.55,0.0,0.0,0.03,15.79,1.51,44.58,
11,Île-de-France,Données définitives,2024-01-02,20:30,2024-01-02T19:30:00+00:00,9270.0,337.0,0.0,140,0.0,3.0,0.0,147.0,8643.0,0.0,0.0,140.0,0.0,3.64,15.64,0.0,,1.51,96.55,0.0,0.0,0.03,15.79,1.59,45.51,
32,Hauts-de-France,Données définitives,2024-01-02,20:30,2024-01-02T19:30:00+00:00,5954.0,349.0,4355.0,5388,0.0,1.0,0.0,128.0,-4268.0,0.0,0.0,5388.0,0.0,5.86,14.5,73.14,79.76,90.49,88.59,0.0,0.0,0.02,25.0,2.15,63.05,
32,Hauts-de-France,Données définitives,2024-01-02,21:00,2024-01-02T20:00:00+00:00,5834.0,349.0,4355.0,5380,0.0,1.0,0.0,128.0,-4380.0,0.0,0.0,5380.0,0.0,5.98,14.5,74.65,79.76,92.22,88.46,0.0,0.0,0.02,25.0,2.19,63.05,
11,Île-de-France,Données définitives,2024-01-02,21:00,2024-01-02T20:00:00+00:00,9000.0,338.0,0.0,139,0.0,3.0,0.0,146.0,8374.0,0.0,0.0,139.0,0.0,3.76,15.68,0.0,,1.54,95.86,0.0,0.0,0.03,15.79,1.62,45.2,
32,Hauts-de-France,Données définitives,2024-01-02,21:30,2024-01-02T20:30:00+00:00,5672.0,353.0,4353.0,5358,0.0,1.0,0.0,133.0,-4519.0,0.0,0.0,5358.0,0.0,6.22,14.67,76.75,79.73,94.46,88.1,0.0,0.0,0.02,25.0,2.34,65.52,
11,Île-de-France,Données définitives,2024-01-02,21:30,2024-01-02T20:30:00+00:00,8653.0,338.0,0.0,139,0.0,3.0,0.0,144.0,8029.0,0.0,0.0,139.0,0.0,3.91,15.68,0.0,,1.61,95.86,0.0,0.0,0.03,15.79,1.66,44.58,
11,Île-de-France,Données définitives,2024-01-02,22:00,2024-01-02T21:00:00+00:00,8322.0,338.0,0.0,134,0.0,3.0,0.0,147.0,7700.0,0.0,0.0,134.0,0.0,4.06,15.68,0.0,,1.61,92.41,0.0,0.0,0.04,15.79,1.77,45.51,
32,Hauts-de-France,Données définitives,2024-01-02,22:00,2024-01-02T21:00:00+00:00,5754.0,363.0,4353.0,5349,0.0,1.0,0.0,135.0,-4434.0,0.0,0.0,5349.0,0.0,6.31,15.08,75.65,79.73,92.96,87.95,0.0,0.0,0.02,25.0,2.35,66.5,
32,Hauts-de-France,Données définitives,2024-01-02,22:30,2024-01-02T21:30:00+00:00,5589.0,343.0,4351.0,5334,0.0,1.0,0.0,134.0,-4560.0,0.0,0.0,5334.0,0.0,6.14,14.25,77.85,79.69,95.44,87.7,0.0,0.0,0.02,25.0,2.4,66.01,
11,Île-de-France,Données définitives,2024-01-02,22:30,2024-01-02T21:30:00+00:00,8233.0,338.0,0.0,132,0.0,3.0,0.0,146.0,7614.0,0.0,0.0,132.0,0.0,4.11,15.68,0.0,,1.6,91.03,0.0,0.0,0.04,15.79,1.77,45.2,
